sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
3430,-19881,141,694,5541.2
3435,-22500,150,900,7289.1
3440,-36481,191,1418,11494.5
3445,-29584,172,1120,8847.899999999998
3450,-28561,169,986,7668.799999999998
3455,-40401,201,936,7607.1
3460,-31329,177,1121,9054.099999999999
3465,-30625,175,1006,8041.000000000001
3470,-33856,184,975,7934.499999999998
3475,-25600,160,988,7858.4000000000015
3480,-22801,151,1151,9205.900000000001
3485,-16129,127,1470,11892.0
3490,-22500,150,1618,13025.9
3495,-16641,129,1543,12619.799999999997
3500,-13225,115,626,5172.699999999999
3505,-9604,98,568,4454.100000000001
3510,-4761,69,326,2491.5
3515,-3844,62,188,1544.7
3520,-4225,65,234,1797.2999999999997
3525,-5184,72,277,2165.699999999999
3530,-5476,74,230,1971.1999999999998
3535,-4096,64,287,2400.7000000000007
3540,-9025,95,416,3482.9999999999986
3545,-6400,80,379,2929.8
3550,-11025,105,399,3058.8000000000006
3555,-11664,108,626,4656.799999999999
3560,-17689,133,776,5669.0999999999985
3565,-17689,133,831,6188.5999999999985
3570,-19321,139,738,5690.8
3575,-25921,161,663,5276.8
3580,-26896,164,854,6784.199999999999
3585,-25600,160,952,7650.500000000001
3590,-20164,142,759,6088.799999999999
3595,-16641,129,826,6887.9
3600,-19881,141,926,7561.200000000001
3605,-16384,128,895,7135.699999999998
3610,-19044,138,669,5436.1
3615,-20449,143,817,6661.199999999999
3620,-34596,186,1248,9957.800000000003
3625,-47089,217,1547,12327.699999999997
3630,-51529,227,1651,12908.599999999999
3635,-45369,213,1592,12698.199999999999
3640,-38025,195,1478,11524.0
3645,-27225,165,1357,10297.7
3650,-26569,163,1214,8945.599999999999
3655,-20736,144,862,6442.799999999999
3660,-19881,141,688,5370.299999999998
3665,-14161,119,559,4540.599999999999
3670,-8836,94,548,4640.700000000001
3675,-10816,104,582,4846.5
3680,-8836,94,307,2576.8
3685,-12544,112,494,4004.1000000000004
3690,-13225,115,575,4384.699999999999
3695,-13225,115,503,3858.2
3700,-21316,146,1036,7704.500000000003
3705,-18769,137,766,5872.500000000001
3710,-20449,143,1039,8162.900000000001
3715,-23409,153,926,7218.600000000001
3720,-44100,210,1517,11910.7
3725,-36481,191,1506,11538.699999999995
3730,-40000,200,1660,12784.599999999999
3735,-32400,180,1432,11850.500000000002
3740,-28561,169,1245,10049.099999999999
3745,-28224,168,1189,9448.7
3750,-19321,139,785,6229.9
3755,-17424,132,722,5667.500000000001
3760,-15376,124,633,5203.4
3765,-16129,127,902,7375.199999999999
3770,-15129,123,744,6160.9
3775,-12100,110,508,4092.8
