sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
3350,-30625,175,1063,8630.599999999999
3355,-32761,181,1342,10818.4
3360,-20164,142,1229,9909.9
3365,-16384,128,715,5696.6
3370,-12996,114,562,4469.699999999999
3375,-11449,107,596,4572.500000000002
3380,-15376,124,683,5135.900000000001
3385,-12769,113,601,4549.1
3390,-27225,165,1159,8787.6
3395,-30976,176,1219,9276.900000000003
3400,-21609,147,905,6796.200000000001
3405,-21609,147,844,6303.099999999999
3410,-17956,134,753,5743.3
3415,-13456,116,734,5434.899999999999
3420,-15376,124,843,6332.8
3425,-11881,109,589,4267.7
3430,-17161,131,814,6074.700000000001
3435,-42436,206,1419,10641.8
3440,-41616,204,1343,10485.899999999998
3445,-40401,201,1525,11989.0
3450,-47089,217,1474,11518.500000000002
3455,-41209,203,1430,10774.400000000001
3460,-32400,180,1206,9329.000000000002
3465,-29584,172,1173,9172.5
3470,-30625,175,923,7309.899999999999
3475,-28561,169,1059,8577.899999999998
3480,-29584,172,1289,10256.399999999998
3485,-27889,167,1595,12676.799999999997
3490,-33856,184,2452,19210.100000000002
3495,-24964,158,2030,16040.899999999994
3500,-36864,192,2600,20525.4
3505,-22801,151,1317,9981.900000000003
3510,-21609,147,889,6883.2
3515,-15376,124,682,5176.0
3520,-12544,112,600,4624.200000000001
3525,-14641,121,602,4631.7
3530,-17161,131,640,4874.200000000001
3535,-15625,125,600,4752.700000000001
3540,-15625,125,546,4474.1
3545,-15625,125,586,4595.599999999999
3550,-11025,105,591,4639.200000000001
3555,-13456,116,762,5803.200000000002
3560,-15876,126,1105,8127.099999999995
3565,-17161,131,1604,11634.60000000001
3570,-19044,138,1268,9324.199999999997
3575,-17161,131,858,6255.7
3580,-26244,162,1269,9089.299999999997
3585,-26244,162,832,6457.799999999999
3590,-37249,193,1500,11474.2
3595,-35344,188,1395,10792.8
3600,-35721,189,1473,11918.299999999996
3605,-29929,173,1446,11965.000000000002
3610,-28900,170,1519,12349.5
3615,-28224,168,1495,11873.899999999996
3620,-27556,166,1306,10338.299999999996
3625,-32400,180,1353,10845.299999999996
3630,-32400,180,1063,8503.000000000002
3635,-34969,187,1268,10046.000000000002
3640,-30976,176,1114,8925.7
3645,-40804,202,1609,13180.300000000003
3650,-38025,195,1779,14053.599999999999
3655,-38809,197,1701,13957.2
3660,-30976,176,1714,13985.199999999999
3665,-35344,188,1030,8299.599999999999
3670,-39204,198,1026,8094.699999999998
3675,-41209,203,1231,9721.699999999997
3680,-45796,214,1463,11942.400000000001
3685,-45796,214,1245,9905.7
3690,-42025,205,1465,12050.0
3695,-32761,181,1516,12379.1
3700,-28561,169,1426,11815.599999999995
3705,-24964,158,1198,9644.500000000002
3710,-31684,178,1193,9586.099999999999
3715,-24336,156,1055,8648.6
3720,-30276,174,920,7445.9000000000015
3725,-32400,180,889,7207.999999999999
3730,-34596,186,944,7614.200000000001
3735,-35344,188,1238,9738.7
3740,-36100,190,1310,9926.599999999997
3745,-34969,187,1596,11657.899999999998
3750,-26244,162,1610,11666.899999999998
3755,-22500,150,1265,9660.8
3760,-24649,157,1036,7808.699999999999
3765,-18496,136,718,5679.9000000000015
3770,-15625,125,814,6474.400000000001
