sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
1945,-3844,62,203,1775.1
1950,-5476,74,245,2085.7
1955,-4489,67,196,1586.1000000000001
1960,-7225,85,230,1911.6
1965,-9801,99,309,2596.7
1970,-9604,98,368,3098.7
1975,-6241,79,278,2269.8
1980,-9025,95,319,2723.2
1985,-8100,90,360,3041.5
1990,-9025,95,332,2822.1000000000004
1995,-10609,103,320,2718.9000000000005
2000,-14400,120,458,3828.9999999999995
2005,-12769,113,525,4355.2
2010,-12321,111,497,4159.200000000001
2015,-10404,102,408,3364.2000000000007
2020,-10404,102,442,3604.999999999999
2025,-7744,88,367,3082.4
2030,-10609,103,322,2606.8
2035,-10404,102,322,2637.3
2040,-6724,82,375,2968.8999999999996
2045,-8464,92,278,2337.5000000000005
2050,-5476,74,234,1980.1999999999998
2055,-5184,72,210,1789.1000000000001
2060,-3249,57,199,1711.9
2065,-2704,52,188,1624.2999999999997
2070,-2025,45,88,708.6
2075,-2601,51,105,902.3999999999999
2080,-2116,46,111,990.2
2085,-1600,40,104,888.6999999999998
2090,-841,29,45,395.3
2095,-2916,54,86,735.3000000000001
2100,-4489,67,151,1352.8
2105,-6561,81,217,1908.4999999999998
2110,-6084,78,216,1891.5
2115,-5041,71,148,1194.7
2120,-4096,64,193,1588.3999999999999
2125,-2601,51,109,970.1
2130,-2500,50,138,1216.9
2135,-2916,54,97,824.6
2140,-4356,66,125,1071.8
2145,-6889,83,221,1936.3000000000002
2150,-5776,76,221,1844.7
2155,-5929,77,213,1769.1
2160,-5329,73,227,1875.6999999999998
2165,-5776,76,238,2000.3
2170,-3844,62,229,1947.3000000000004
2175,-4225,65,170,1471.6000000000001
2180,-3249,57,188,1578.6
2185,-3364,58,181,1533.4
2190,-5476,74,208,1754.9000000000003
2195,-6241,79,209,1766.2
2200,-4489,67,222,1903.1
2205,-3025,55,203,1742.0999999999997
2210,-1681,41,84,766.1999999999999
2215,-2500,50,112,932.9
2220,-3600,60,175,1535.0000000000002
2225,-3249,57,181,1562.1999999999998
2230,-2304,48,134,1035.6999999999998
2235,-1444,38,107,866.1
2240,-1296,36,68,598.4
2245,-2809,53,114,1038.8
2250,-2916,54,137,1153.1999999999998
