sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
2460,-1849,43,94,791.3000000000001
2465,-4624,68,135,1180.6999999999998
2470,-6084,78,293,2332.4
2475,-5625,75,239,2054.1000000000004
2480,-2704,52,174,1456.7999999999997
2485,-1444,38,85,755.5
2490,-1936,44,93,756.0
2495,-576,24,34,298.20000000000005
2500,-529,23,35,293.7
2505,-1296,36,60,537.2
2510,-2916,54,100,829.3000000000001
2515,-2601,51,121,1078.6
2520,-2704,52,104,850.3000000000001
2525,-1600,40,92,780.8000000000001
2530,-900,30,52,462.4
2535,-1936,44,118,980.3000000000001
2540,-1936,44,70,608.3
2545,-1681,41,103,901.8
2550,-2025,45,87,757.0
2555,-4356,66,128,1083.8
2560,-5329,73,203,1717.1000000000001
2565,-961,31,105,916.5
2570,-900,30,50,433.0
2575,-441,21,39,317.20000000000005
2580,-676,26,33,299.9
2585,-1369,37,68,584.4
2590,-1681,41,95,779.5
2595,-4489,67,131,1053.7
2600,-2916,54,145,1200.7
2605,-1296,36,65,568.2
2610,-1681,41,74,643.4
2615,-1089,33,72,629.6
2620,-841,29,52,460.5
2625,-841,29,69,579.6
2630,-1521,39,82,680.9
2635,-2809,53,109,935.2
2640,-3844,62,142,1193.5
2645,-6400,80,257,2142.6000000000004
2650,-3481,59,213,1687.8999999999996
2655,-4096,64,143,1241.3000000000002
2660,-3481,59,146,1257.2
2665,-3600,60,118,1097.7
2670,-5184,72,196,1559.8000000000002
2675,-3364,58,133,1144.0
2680,-1681,41,125,1059.1000000000001
2685,-3249,57,120,1012.2999999999998
2690,-1369,37,98,806.3000000000002
2695,-2601,51,104,885.0
2700,-3249,57,130,1162.5
2705,-3721,61,128,1072.3
2710,-4489,67,164,1422.4
2715,-2401,49,106,893.9
2720,-5776,76,167,1391.6999999999998
2725,-5329,73,194,1682.8000000000002
2730,-3136,56,174,1443.8000000000002
2735,-784,28,94,766.3
2740,-1156,34,72,597.9000000000001
2745,-2025,45,91,818.7000000000002
2750,-1849,43,90,722.3000000000001
2755,-1936,44,91,813.0000000000001
2760,-729,27,66,560.3
2765,-1600,40,65,563.4999999999999
2770,-784,28,65,580.1999999999999
2775,-1849,43,72,614.9
2780,-1089,33,61,513.4
2785,-2704,52,106,948.0
2790,-2916,54,109,917.8000000000001
2795,-3025,55,134,1154.0
2800,-2401,49,116,1050.4
2805,-3481,59,155,1176.8000000000002
2810,-3025,55,141,1106.1000000000001
2815,-1444,38,97,843.4000000000001
2820,-2116,46,109,909.8000000000002
2825,-2601,51,137,1145.6
2830,-3844,62,151,1322.9
2835,-3721,61,174,1496.6
2840,-5041,71,206,1620.5000000000002
2845,-2916,54,146,1279.0
2850,-1936,44,98,834.2999999999998
2855,-784,28,36,312.1
2860,-361,19,39,319.9
2865,-729,27,51,392.0999999999999
2870,-1156,34,64,540.5
2875,-1521,39,65,556.0
2880,-729,27,50,414.29999999999995
2885,-3249,57,111,967.1999999999998
2890,-4624,68,163,1436.5
2895,-3844,62,186,1650.6
2900,-2916,54,153,1316.3000000000002
2905,-3136,56,124,1054.6999999999998
2910,-1296,36,75,599.9
2915,-784,28,44,385.5
2920,-1600,40,85,704.4999999999999
2925,-1764,42,92,731.5000000000001
2930,-2500,50,103,897.8
2935,-3249,57,138,1232.2
2940,-1936,44,106,966.2000000000002
2945,-1024,32,67,562.5
2950,-1024,32,48,407.20000000000005
2955,-2304,48,99,881.9000000000001
2960,-4624,68,157,1206.3
2965,-2916,54,131,1039.1000000000001
2970,-2025,45,73,665.6000000000001
2975,-3600,60,156,1312.5
2980,-5184,72,171,1398.2
2985,-3249,57,119,1042.8999999999999
2990,-4356,66,177,1465.2
2995,-2601,51,124,1010.8000000000002
3000,-784,28,85,642.0999999999999
3005,-841,29,46,373.4
3010,-1521,39,83,683.5
3015,-144,12,24,207.7
3020,-576,24,38,333.1
3025,-1849,43,87,685.0999999999999
3030,-676,26,59,513.6999999999999
3035,-2025,45,101,797.5
3040,-1369,37,69,569.1999999999999
3045,-1444,38,79,672.0000000000001
3050,-1089,33,70,585.9000000000001
3055,-961,31,79,623.0000000000001
3060,-1225,35,70,616.3
3065,-484,22,44,369.19999999999993
3070,-900,30,47,384.40000000000003
3075,-1296,36,66,561.1
3080,-1764,42,75,665.2
3085,-841,29,61,504.0
3090,-1024,32,57,493.9
3095,-784,28,56,468.59999999999997
3100,-576,24,35,304.1
3105,-1369,37,66,591.4000000000001
3110,-441,21,39,317.3
3115,-1369,37,57,470.5
3120,-3025,55,103,850.6
3125,-900,30,72,583.0
3130,-676,26,44,394.4
3135,-484,22,33,264.6
3140,-2209,47,128,1003.6999999999998
3145,-1156,34,74,591.0
3150,-2401,49,106,955.5
3155,-5184,72,169,1434.4
3160,-3025,55,123,1053.0
3165,-1444,38,90,772.8000000000001
3170,-1681,41,83,744.5
3175,-2116,46,84,738.5
3180,-1849,43,80,717.6000000000001
3185,-841,29,43,381.0
3190,-1156,34,80,705.7
3195,-1521,39,98,821.4000000000001
3200,-2116,46,93,797.8
3205,-5184,72,160,1325.6999999999998
3210,-4624,68,203,1624.4
3215,-1849,43,123,1030.7
3220,-441,21,42,358.00000000000006
3225,-1369,37,57,469.3
3230,-1849,43,99,764.0
3235,-1296,36,84,729.6999999999999
3240,-1089,33,61,530.6999999999999
3245,-1024,32,68,596.6999999999999
3250,-1521,39,83,691.0999999999999
3255,-1369,37,73,594.3
3260,-2209,47,88,784.0999999999999
3265,-1849,43,97,881.0999999999999
3270,-1764,42,81,750.9000000000001
3275,-1369,37,64,596.5999999999999
3280,-3025,55,122,1072.5
3285,-1600,40,93,813.1
3290,-1600,40,94,745.9000000000001
3295,-676,26,39,303.79999999999995
3300,-289,17,32,270.1
3305,-676,26,47,418.0
